,mean,med,std
2011-01-21,7.352892775844167,6.693476318141197,6.504458963053694
2011-01-24,7.461021052194514,7.241534988713318,6.464635531803159
2011-01-25,7.346823470674849,7.025334172994629,6.3711149751900376
2011-01-26,7.36776630477288,7.250451671183379,6.365068604030851
2011-01-27,7.377150381008561,7.062499999999999,6.442404662957482
2011-01-28,7.133574588185473,2.174961698867989,6.288416062733247
2011-01-31,7.5523633197010716,7.7824074074074066,6.487815153228906
2011-02-01,7.513036729174438,7.248660704480425,6.515953345850411
2011-02-09,7.535177902159591,7.117024972553816,6.521769588902323
2011-02-10,7.647113574873641,7.3108181592815615,6.613576182631251
2011-02-11,7.714672336123473,7.516536956013801,6.662008957155628
2011-02-14,7.77929239319628,7.632018253798,6.729236729204334
2011-02-15,7.821056040648275,7.465399984122364,6.779239667690292
2011-02-16,7.967444695565059,8.092406221408966,6.85251829466932
2011-02-17,7.966325489400009,7.411478548086105,6.940116794180473
2011-02-18,7.8509501302554,6.728295819935691,6.901433089861456
2011-02-21,7.887764573343636,6.7713365539452495,6.894065030949492
2011-02-22,7.7956032570227265,6.764705882352942,6.823876977427278
2011-02-23,7.846251835087893,6.722830665543387,6.867990611546017
2011-02-24,7.867460531126941,6.677740863787375,6.871921324845608
2011-02-25,7.7218183017186615,4.517851524968328,6.775413596152739
2011-02-28,7.852569433137379,6.710853355426677,6.8223792742954945
2011-03-01,7.870170466752,6.778688524590164,6.837977401868109
2011-03-02,7.977827788378722,7.457908754052801,6.875834362802468
2011-03-03,7.8972394153386025,6.669484361792054,6.912452599469557
2011-03-04,7.945127264143277,6.795626576955424,6.947275597941336
2011-03-07,8.05652694064219,7.552799525265218,6.982633616773204
2011-03-08,8.018943406127395,6.848281642917016,7.003597611304546
2011-03-09,8.047723528837333,6.808333333333334,7.064255235841271
2011-03-10,8.034465608745773,6.7560771165129925,7.0776365562483186
2011-03-11,7.9767757872806975,6.739495798319328,7.02694320563566
2011-03-14,8.084757292169112,7.684579577600648,7.033069240520374
2011-03-15,8.073501954756388,7.697991912812174,7.003852038623964
2011-03-16,8.088623839038863,7.579157610291957,7.022004977004578
2011-03-17,8.128582648155488,8.07377049180328,6.99942323397775
2011-03-18,8.14050679626027,7.823788546255507,7.012751740716148
2011-03-21,8.097964575603086,7.997305792546026,6.966567129443853
2011-03-22,7.994593999650422,7.392947630793553,6.943895820938601
2011-03-23,8.067231191701433,8.138056312443235,7.041597223244258
2011-03-24,8.18999108096492,8.341405861897666,6.971639766450041
2011-03-25,8.444548935259515,8.98508821362001,7.0721661770225355
2011-03-28,8.386065249137598,8.777589134125638,7.123818097262164
2011-03-29,8.282523870570317,8.141330523780855,7.113511006089044
2011-03-30,8.204106989218806,7.744292237442923,7.144998109066439
2011-03-31,8.319555504086624,7.783251231527094,7.129291795562606
2011-04-01,8.193576939432266,7.7996715927750415,7.159851973202776
2011-04-06,8.241498241714687,7.8312747960176665,7.109985313197746
2011-04-07,8.434467495805821,9.18781725888325,7.1796382827139436
2011-04-08,8.552594371969425,9.269521410579346,7.125289531859915
2011-04-11,8.35136992830176,7.911184210526315,7.117702834099586
2011-04-12,8.218617210884783,8.009626287222574,7.182748873542435
2011-04-13,8.378981576171382,8.201680672268909,7.13759019077151
2011-04-14,8.416382390184177,8.237288135593221,7.180137362550142
2011-04-15,8.660059492316709,9.67741935483871,7.233120497947648
2011-04-18,8.543429465979719,8.375486381322956,7.31381900728518
2011-04-19,8.437574043108848,8.192024220165273,7.330280274183143
2011-04-20,8.564882739488882,8.356178693299842,7.476205963155069
2011-04-21,8.5707917667595,8.493150684931507,7.36408067805683
2011-04-22,8.619260331751795,8.535885167464116,7.421473205979102
2011-04-25,8.561818659982627,8.546234509056243,7.364594047147272
2011-04-26,8.402876268013845,8.274029299666505,7.32791671097649
2011-04-27,8.963532797252991,8.789690286100125,7.848142885656735
2011-04-28,9.226682528730533,8.823232323232324,8.014119521780932
2011-04-29,8.530554925237515,8.534080298786183,7.3059763303230145
2011-05-03,9.079733801554342,8.891060087933562,7.916599229283929
2011-05-04,9.062006149460194,8.830466830466829,7.921008489108657
2011-05-05,9.012366032880173,9.127218934911243,7.845236178945009
2011-05-06,9.102051966903575,9.886590842765276,7.887244914985253
2011-05-09,9.03606430301817,9.32730923694779,7.891470042798497
2011-05-10,9.260001279530249,10.407124681933842,7.929880055885554
2011-05-11,9.09059097814532,9.412650602409638,7.969969803130436
2011-05-12,8.993168561568774,9.224572004028198,7.8666804081473
2011-05-13,9.086233553758248,9.64966478305329,7.990254776976283
2011-05-16,8.948543676160954,8.82441513190642,7.869022727034736
2011-05-17,8.976520872444144,8.750807001183603,7.868059340100203
2011-05-18,9.092765457448158,8.990360223236936,7.823114625191947
2011-05-19,8.884419396494309,8.394415357766142,7.861355568074372
2011-05-20,9.022841537372758,9.413919413919412,7.8888473487134645
2011-05-23,9.002596965728586,9.625,7.803095044176309
2011-05-24,8.740918550168137,8.118200523756078,7.740527018960243
2011-05-25,9.030002048958497,9.820224719101123,7.817872224461197
2011-05-26,9.03340399630704,8.336414048059149,7.991975968896919
2011-05-27,9.035817675635883,8.571428571428571,7.99986656094313
2011-05-30,9.00331846541104,9.328097731239092,7.846568210332488
2011-05-31,8.791144089782765,8.877452540195243,7.706772248728463
2011-06-01,8.862708984620705,8.926757121249375,7.765166742868732
2011-06-02,8.926536965482711,9.051904263641804,7.8444471653505286
2011-06-03,8.757331559969861,8.686679174484054,7.73548916282366
2011-06-07,8.798368493254596,8.237476808905381,7.85891265930638
2011-06-08,8.902829886228734,8.396031746031746,7.959886278025076
2011-06-09,9.185351801291826,8.879704301075268,8.261262357212168
2011-06-10,9.49689861811207,9.033027371717608,8.476628985097419
2011-06-13,9.504933006585086,9.034513471387218,8.522762692162232
2011-06-14,9.385329166430266,8.87351584731626,8.371974894942067
2011-06-15,9.571226743952952,9.488936051399337,8.423852929454732
2011-06-16,9.370835914614375,9.108527131782946,8.31020826549812
2011-06-17,9.021161059205271,8.475247524752476,8.104601418020348
2011-06-20,9.335895030993045,8.63102998696219,8.251420769180307
2011-06-21,9.468172991105181,9.40850945923064,8.304953250434975
2011-06-22,9.152043854651817,8.484978786836372,8.161858619939096
2011-06-23,9.237705485952564,8.446115288220552,8.131837736587807
2011-06-24,9.050208930955417,8.486293206197853,7.9990791147658316
2011-06-27,8.981361964121243,8.219178082191782,8.105463695809211
2011-06-28,9.0344042611742,8.33005813477442,8.089326389050607
2011-06-29,9.062393290272041,8.30152671755725,7.999525810720475
2011-06-30,9.2227176370173,9.458100558659218,7.97674309692765
2011-07-01,9.066702510890202,8.257839721254356,7.983918703460735
2011-07-04,9.048568911850188,8.213596884176994,8.027131913983972
2011-07-05,9.11008105039657,8.237476808905381,8.046615289045901
2011-07-06,9.000708283399424,8.33194457595556,8.016894969358605
2011-07-07,9.029086449880868,8.314606741573034,7.976062264474383
2011-07-08,8.954494772964855,8.244969378827648,8.031224375704655
2011-07-11,8.929488580278239,8.075539568345324,8.04744251442473
2011-07-12,8.977966600709598,8.180147058823529,8.060275403605718
2011-07-13,8.859467140480957,8.094509519173995,7.885771318402793
2011-07-14,8.955527396309055,8.035293074399219,7.976964622326894
2011-07-15,8.9001073041006,8.001408059032729,7.903401811739656
2011-07-18,8.938071945810442,8.062248239659986,7.935295039077007
2011-07-19,8.972723118702874,8.01129943502825,7.8882115052488935
2011-07-20,9.040046117917507,8.782985620750939,7.876708467583567
2011-07-21,8.806433363291976,7.996505096733928,7.805343125619268
2011-07-22,8.942395573303557,7.971014492753623,7.847456291015366
2011-07-25,8.945355081063472,8.819140175545819,7.768217465662989
2011-07-26,8.80227028635748,7.878228782287821,7.695801710533616
2011-07-27,9.015635309424827,9.644182012768942,7.790661146533646
2011-07-28,8.87121938208263,8.661783710261371,7.686088485212903
2011-07-29,8.730178069897176,7.925233644859813,7.646444080648265
2011-08-01,8.730754642350766,7.882136279926336,7.635283708163247
2011-08-02,8.595670219677649,7.748336022589754,7.548487852108321
2011-08-03,8.614623257417726,7.8132788821440045,7.545156179953126
2011-08-04,8.570685381592039,7.627695800227015,7.603599780174612
2011-08-05,8.557869581025468,5.18720580494774,7.641733123992953
2011-08-08,8.651727435874989,7.6616915422885565,7.6181164811851865
2011-08-09,8.58046130447474,7.4570024570024565,7.5283830167406665
2011-08-10,8.347271955831971,2.5590608950843725,7.532005313123639
2011-08-11,8.541459210484529,5.135385878489327,7.578671143290423
2011-08-12,8.604980372557952,5.089095744680851,7.627675930684073
2011-08-15,8.63844671455867,5.106692067213756,7.677665642311915
2011-08-16,8.677085268045895,7.526377491207503,7.628245213862627
2011-08-17,8.67383248287528,7.294250281848929,7.623008593301252
2011-08-18,8.740030092994132,7.88,7.526265774563669
2011-08-19,8.536425736717046,7.314814814814814,7.483270399040206
2011-08-22,8.601363767208237,7.213872832369942,7.560162820009482
2011-08-23,8.655554856067239,7.235494880546075,7.6316430189568205
2011-08-24,8.747045768352223,7.485052751639579,7.633063750452164
2011-08-25,8.849738843743486,7.858546168958743,7.680773933816843
2011-08-26,8.768102680210246,7.2271714922049,7.7486131086013845
2011-08-29,8.770308201532684,7.766798418972332,7.714103587877313
2011-08-30,8.708229895775265,7.514966824196384,7.6045037473094474
2011-08-31,8.687937404468801,7.613767281105991,7.570889074732542
2011-09-01,8.656597630597723,7.580061765944503,7.544097854632635
2011-09-02,8.759455610076486,7.842741935483871,7.632955346971445
2011-09-05,8.576789780840118,7.563108088782812,7.5524319218458835
2011-09-06,8.794816801258708,8.690656565656566,7.6154864685853
2011-09-07,8.841221538514734,8.709874213836478,7.655609775547032
2011-09-08,8.788230545742527,8.651547116736989,7.627224842486003
2011-09-09,8.775675648444862,8.63796447529604,7.629338783076334
2011-09-13,8.737580958219256,8.584240725044012,7.610399634550646
2011-09-14,8.870780753206146,9.488817891373802,7.638106626641676
2011-09-15,8.455528130156287,7.536764705882354,7.5209365384321964
2011-09-16,8.556218746898656,7.696202118907639,7.532160206959037
2011-09-19,8.617267072715638,7.814432989690722,7.46687380767103
2011-09-20,8.747876370204475,8.565446056676885,7.4829965654757915
2011-09-21,8.710828711120154,8.036809815950921,7.504842948053407
2011-09-22,8.838936649218143,9.333333333333334,7.470407752507888
2011-09-23,8.811094787132841,8.516666666666667,7.527823514520799
2011-09-26,8.867080223115773,8.507650555064348,7.552357853801069
2011-09-27,8.778270743168667,7.726358148893359,7.521624738486046
2011-09-28,8.688588823803729,7.743589743589744,7.441084356515115
2011-09-29,8.530636449757871,7.645536869340233,7.306365934237613
2011-09-30,8.62624315721192,8.439525833521246,7.325957649225455
2011-10-10,8.47841386810923,5.137183043753346,7.402567980675369
2011-10-11,8.819237086154002,8.47228449545868,7.575947157009295
2011-10-12,8.860955840523769,8.499943380893383,7.585344578367379
2011-10-13,8.8775295830942,8.560126541983722,7.587504417536067
2011-10-14,8.919629436570201,9.288518155053973,7.521692720856752
2011-10-17,8.828391147827233,8.646762304886542,7.525818805037235
2011-10-18,9.001788958112664,9.512987012987013,7.4566976416563495
2011-10-19,8.918702606324684,9.378122295649439,7.461298455901935
2011-10-20,8.79481956735019,8.961693548387098,7.445194057625918
2011-10-21,8.719025376694095,8.519008416626583,7.4382261967664585
2011-10-24,8.762926827211862,9.069654164637118,7.408065866210953
2011-10-25,8.819553686509794,9.052831984769158,7.4810528036978985
2011-10-26,8.825549476976066,9.017608897126971,7.484464147034952
2011-10-27,8.920884286495163,9.327244101606052,7.49983806296231
2011-10-28,8.920826867966037,9.30119217050586,7.4878497029071
2011-10-31,8.780985690399804,8.453485245681254,7.50673700625946
2011-11-01,8.881964117138427,9.050022946305644,7.528644914983244
2011-11-02,8.927899119061001,8.972260118235562,7.575026726098971
2011-11-03,8.909116798395663,8.408672052087468,7.624583633418514
2011-11-04,9.018706430152935,9.086340794883508,7.693080286476856
2011-11-07,9.107532044591851,9.367091301571858,7.690161238383063
2011-11-08,9.090087403730886,9.358296018763898,7.6681001384929885
2011-11-09,9.041950731916288,9.045390734674777,7.706321766326217
2011-11-10,9.022597069265206,9.034617259873233,7.689936445751883
2011-11-11,9.105244742126724,9.342372397748097,7.683015981763708
2011-11-14,9.161168835056007,9.431049816644533,7.751677077321982
2011-11-15,9.325960458981436,9.8125,7.798834553319471
2011-11-16,9.105757458705579,8.811881188118813,7.776573555792118
2011-11-17,9.094359127572286,8.844801607232547,7.781055433674607
2011-11-18,9.109621174357821,9.323524025567409,7.677964865466154
2011-11-21,9.04338710455541,8.927444794952683,7.6964452820218945
2011-11-22,9.052410968499586,8.829396325459317,7.682990002975449
2011-11-23,8.822374975135427,7.588466579292267,7.6271370924159525
2011-11-24,8.92982099888809,8.037607300095925,7.668098106013153
2011-11-25,8.921982198097007,8.005228758169935,7.681698103747131
2011-11-28,8.740874084146919,7.4059662775616095,7.560495850426317
2011-11-29,8.921145779699643,8.005582363515943,7.6597696256319034
2011-11-30,9.22656245789641,8.713594276094277,7.952932718508684
2011-12-01,9.246168502045473,7.783857729138168,8.147231828522148
2011-12-02,9.645774423733103,9.200812430339536,8.365364163687483
2011-12-05,9.598684962863084,8.342028985507246,8.491623985833757
2011-12-06,9.379339642692477,7.977421019341523,8.334801289984116
2011-12-07,9.359704688077798,7.844297099555788,8.328494605120964
2011-12-08,9.395697238174769,7.816091954022989,8.275683169422052
2011-12-09,9.246394312992228,7.756435926773456,8.200060121634204
2011-12-12,9.357554187235378,8.547583215865412,8.262811171948986
2011-12-13,9.224660335773022,7.755773448587279,8.192581048753466
2011-12-14,9.094992841801673,7.814476783471466,8.016262697162684
2011-12-15,9.001922759165893,7.732532464064612,7.928713253385599
2011-12-16,8.888254200141937,7.6090124768458,7.740096533502763
2011-12-19,8.875399378999763,7.540440985876899,7.688820582498056
2011-12-20,8.680694466977094,7.358823529411765,7.552554989242388
